Resource,Field,StandardName,DisplayName,Group,DataType,MaxLength,MaxPrecision,Synonyms,FieldStatus,BEDES,Lookup,LookupStatus,PropertyTypes,Payloads,SpanishName,FrenchCanadianName,StatusChangeDate,RevisionDate,AddedInVersion,SourceResource,OrgPct,OrgAdopted,OrgTotal,SourceUrl,FetchedAt
Property,CoBuyerAgentEmail,CoBuyerAgentEmail,Co-Buyer Agent Email,"Listing, AgentOffice, CoBuyerAgent",String,80,,CoBuyerMemberEmail,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Email de Agente Co-Comprador,Courriel du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,71,244,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentEmail/,2026-05-04T15:53:14Z
Property,CoBuyerAgentFax,CoBuyerAgentFax,Co-Buyer Agent Fax,"Listing, AgentOffice, CoBuyerAgent",String,16,,CoBuyerMemberFax,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Fax de Agente Co-Comprador,Numéro de télécopieur du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,39,133,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentFax/,2026-05-04T15:53:14Z
Property,CoBuyerAgentFirstName,CoBuyerAgentFirstName,Co-Buyer Agent First Name,"Listing, AgentOffice, CoBuyerAgent",String,50,,CoBuyerMemberFirstName,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Nombre de Agente Co-Comprador,Prénom du courtier ou agent associé de l’acheteur,12/26/2018,6/17/2021,,,69,239,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentFirstName/,2026-05-04T15:53:14Z
Property,CoBuyerAgentFullName,CoBuyerAgentFullName,Co-Buyer Agent Full Name,"Listing, AgentOffice, CoBuyerAgent",String,150,,CoBuyerMemberFullName,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Nombre Completo de Agente Co-Comprador,Nom complet du courtier ou agent associé de l’acheteur,12/26/2018,6/17/2021,,,71,245,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentFullName/,2026-05-04T15:53:14Z
Property,CoBuyerAgentHomePhone,CoBuyerAgentHomePhone,Co-Buyer Agent Home Phone,"Listing, AgentOffice, CoBuyerAgent",String,16,,CoBuyerMemberHomePhone,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Teléfono de Casa de Agente Co-Comprador,Numéro de téléphone du domicile du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,24,83,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentHomePhone/,2026-05-04T15:53:14Z
Property,CoBuyerAgentKey,CoBuyerAgentKey,Co-Buyer Agent Key,"Listing, AgentOffice, CoBuyerAgent",String,255,,CoBuyerMemberKey,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Clave de Agente Co-Comprador,Clé du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,63,218,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentKey/,2026-05-04T15:53:14Z
Property,CoBuyerAgentLastName,CoBuyerAgentLastName,Co-Buyer Agent Last Name,"Listing, AgentOffice, CoBuyerAgent",String,50,,CoBuyerMemberLastName,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Apellido de Agente Co-Comprador,Nom de famille du courtier ou agent associé de l’acheteur,12/26/2018,6/17/2021,,,69,239,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentLastName/,2026-05-04T15:53:14Z
Property,CoBuyerAgentMiddleName,CoBuyerAgentMiddleName,Co-Buyer Agent Middle Name,"Listing, AgentOffice, CoBuyerAgent",String,50,,CoBuyerMemberMiddleName,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Segundo Nombre de Agente Co-Comprador,Deuxième prénom du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,50,171,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentMiddleName/,2026-05-04T15:53:14Z
Property,CoBuyerAgentMlsId,CoBuyerAgentMlsId,Co-Buyer Agent MLS ID,"Listing, AgentOffice, CoBuyerAgent",String,25,,CoBuyerMemberMlsId,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",ID de MLS de Agente Co-Comprador,ID MLS du courtier ou agent associé de l’acheteur,12/26/2018,6/17/2021,,,74,255,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentMlsId/,2026-05-04T15:53:14Z
Property,CoBuyerAgentMobilePhone,CoBuyerAgentMobilePhone,Co-Buyer Agent Mobile Phone,"Listing, AgentOffice, CoBuyerAgent",String,16,,CoBuyerMemberMobilePhone,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Teléfono Móvil de Agente Co-Comprador,Numéro de cellulaire du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,49,169,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentMobilePhone/,2026-05-04T15:53:14Z
Property,CoBuyerAgentNamePrefix,CoBuyerAgentNamePrefix,Co-Buyer Agent Name Prefix,"Listing, AgentOffice, CoBuyerAgent",String,10,,CoBuyerMemberNamePrefix,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Prefijo de Agente Co-Comprador,Titre de civilité du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,0,1,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentNamePrefix/,2026-05-04T15:53:14Z
Property,CoBuyerAgentNameSuffix,CoBuyerAgentNameSuffix,Co-Buyer Agent Name Suffix,"Listing, AgentOffice, CoBuyerAgent",String,10,,CoBuyerMemberNameSuffix,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Sufijo de Agente Co-Comprador,Suffixe du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,1,3,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentNameSuffix/,2026-05-04T15:53:14Z
Property,CoBuyerAgentNationalAssociationId,CoBuyerAgentNationalAssociationId,Co-Buyer Agent National Association ID,"Listing, AgentOffice, CoBuyerAgent",String,25,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,,,1/17/2020,1/17/2020,2.0.0,,0,1,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentNationalAssociationId/,2026-05-04T15:53:14Z
Property,CoBuyerAgentOfficePhone,CoBuyerAgentOfficePhone,Co-Buyer Agent Office Phone,"Listing, AgentOffice, CoBuyerAgent",String,16,,CoBuyerMemberOfficePhone,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Teléfono de Despacho de Agente Co-Comprador,Numéro de téléphone du bureau du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,53,181,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentOfficePhone/,2026-05-04T15:53:14Z
Property,CoBuyerAgentOfficePhoneExt,CoBuyerAgentOfficePhoneExt,Co-Buyer Agent Office Phone Ext,"Listing, AgentOffice, CoBuyerAgent",String,10,,CoBuyerMemberOfficePhoneExt,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Extensión Telefónica de Despacho de Agente Co-Comprador,Poste téléphonique du bureau du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,25,87,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentOfficePhoneExt/,2026-05-04T15:53:14Z
Property,CoBuyerAgentPager,CoBuyerAgentPager,Co-Buyer Agent Pager,"Listing, AgentOffice, CoBuyerAgent",String,16,,CoBuyerMemberPager,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Buscapersonas de Agente Co-Comprador,Numéro de pagette du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,11,38,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentPager/,2026-05-04T15:53:14Z
Property,CoBuyerAgentPreferredPhone,CoBuyerAgentPreferredPhone,Co-Buyer Agent Preferred Phone,"Listing, AgentOffice, CoBuyerAgent",String,16,,CoBuyerMemberPreferredPhone,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Teléfono Preferido de Agente Co-Comprador,Numéro de téléphone préféré du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,63,217,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentPreferredPhone/,2026-05-04T15:53:14Z
Property,CoBuyerAgentPreferredPhoneExt,CoBuyerAgentPreferredPhoneExt,Co-Buyer Agent Preferred Phone Ext,"Listing, AgentOffice, CoBuyerAgent",String,10,,CoBuyerMemberPreferredPhoneExt,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Extensión de Teléfono Preferido de Agente Co-Comprador,Poste téléphonique préféré du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,18,63,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentPreferredPhoneExt/,2026-05-04T15:53:15Z
Property,CoBuyerAgentStateLicense,CoBuyerAgentStateLicense,Co-Buyer Agent State License,"Listing, AgentOffice, CoBuyerAgent",String,50,,CoBuyerMemberStateLicense,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Licencia Estatal de Agente Co-Comprador,Permis délivré par l’état du courtier ou agent associé de l’acheteur,12/26/2018,6/17/2021,,,51,174,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentStateLicense/,2026-05-04T15:53:15Z
Property,CoBuyerAgentTollFreePhone,CoBuyerAgentTollFreePhone,Co-Buyer Agent Toll Free Phone,"Listing, AgentOffice, CoBuyerAgent",String,16,,CoBuyerMemberTollFreePhone,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Teléfono Gratuito de Agente Co-Comprador,Numéro de téléphone sans frais du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,15,50,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentTollFreePhone/,2026-05-04T15:53:15Z
Property,CoBuyerAgentURL,CoBuyerAgentURL,Co-Buyer Agent URL,"Listing, AgentOffice, CoBuyerAgent",String,8000,,CoBuyerMemberURL,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,URL de Agente Co-Comprador,URL du site Web du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,60,207,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentURL/,2026-05-04T15:53:15Z
Property,CoBuyerAgentVoiceMail,CoBuyerAgentVoiceMail,Co-Buyer Agent Voice Mail,"Listing, AgentOffice, CoBuyerAgent",String,16,,CoBuyerMemberVoiceMail,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Buzón de Voz de Agente Co-Comprador,Messagerie vocale du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,11,39,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentVoiceMail/,2026-05-04T15:53:15Z
Property,CoBuyerAgentVoiceMailExt,CoBuyerAgentVoiceMailExt,Co-Buyer Agent Voice Mail Ext,"Listing, AgentOffice, CoBuyerAgent",String,10,,CoBuyerMemberVoiceMailExt,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Ext de Buzón de Voz de Agente Co-Comprador,Poste de la messagerie vocale du courtier ou agent associé de l’acheteur,8/9/2017,6/17/2021,,,1,2,344,https://dd.reso.org/DD2.0/Property/CoBuyerAgentVoiceMailExt/,2026-05-04T15:53:15Z
Property,CoBuyerOffice,CoBuyerOffice,Co-Buyer Office,"Listing, AgentOffice, CoBuyerOffice",Resource,,,,Active,,,,,OM,,,1/10/2022,2/10/2022,1.7.0,Office,,,,https://dd.reso.org/DD2.0/Property/CoBuyerOffice/,2026-05-04T15:53:15Z
Property,CoBuyerOfficeAOR,CoBuyerOfficeAOR,Co-Buyer Office AOR,"Listing, AgentOffice, CoBuyerOffice","String List, Single",50,,,Active,,AOR,Open,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Despacho de Co-Comprador de AOR,Chambre/association immobilière du bureau du courtier ou agent associé de l’acheteur,4/20/2012,6/17/2021,,,16,55,344,https://dd.reso.org/DD2.0/Property/CoBuyerOfficeAOR/,2026-05-04T15:53:15Z
Property,CoBuyerOfficeEmail,CoBuyerOfficeEmail,Co-Buyer Office Email,"Listing, AgentOffice, CoBuyerOffice",String,80,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Email de Despacho de Co-Comprador,Courriel du bureau du courtier ou agent associé de l’acheteur,11/9/2011,6/17/2021,,,64,221,344,https://dd.reso.org/DD2.0/Property/CoBuyerOfficeEmail/,2026-05-04T15:53:15Z
Property,CoBuyerOfficeFax,CoBuyerOfficeFax,Co-Buyer Office Fax,"Listing, AgentOffice, CoBuyerOffice",String,16,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Fax de Despacho de Co-Comprador,Numéro de télécopieur du bureau du courtier ou agent associé de l’acheteur,11/9/2011,6/17/2021,,,46,158,344,https://dd.reso.org/DD2.0/Property/CoBuyerOfficeFax/,2026-05-04T15:53:15Z
Property,CoBuyerOfficeKey,CoBuyerOfficeKey,Co-Buyer Office Key,"Listing, AgentOffice, CoBuyerOffice",String,255,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Clave de Despacho de Co-Comprador,Clé du bureau du courtier ou agent associé de l’acheteur,7/21/2015,6/17/2021,,,63,215,344,https://dd.reso.org/DD2.0/Property/CoBuyerOfficeKey/,2026-05-04T15:53:15Z
Property,CoBuyerOfficeMlsId,CoBuyerOfficeMlsId,Co-Buyer Office MLS ID,"Listing, AgentOffice, CoBuyerOffice",String,25,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",ID de MLS de Despacho de Co-Comprador,ID MLS du bureau du courtier ou agent associé de l’acheteur,12/26/2018,6/17/2021,,,74,255,344,https://dd.reso.org/DD2.0/Property/CoBuyerOfficeMlsId/,2026-05-04T15:53:15Z
Property,CoBuyerOfficeName,CoBuyerOfficeName,Co-Buyer Office Name,"Listing, AgentOffice, CoBuyerOffice",String,255,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Nombre de Despacho de Co-Comprador,Nom du bureau du courtier ou agent associé de l’acheteur,12/26/2018,6/17/2021,,,74,253,344,https://dd.reso.org/DD2.0/Property/CoBuyerOfficeName/,2026-05-04T15:53:15Z
Property,CoBuyerOfficeNationalAssociationId,CoBuyerOfficeNationalAssociationId,Co-Buyer Office National Association ID,"Listing, AgentOffice, CoBuyerOffice",String,25,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,,,1/17/2020,1/17/2020,2.0.0,,0,1,344,https://dd.reso.org/DD2.0/Property/CoBuyerOfficeNationalAssociationId/,2026-05-04T15:53:15Z
Property,CoBuyerOfficePhone,CoBuyerOfficePhone,Co-Buyer Office Phone,"Listing, AgentOffice, CoBuyerOffice",String,16,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Teléfono de Despacho de Co-Comprador,Numéro de téléphone du bureau du courtier ou agent associé de l’acheteur,11/9/2011,6/17/2021,,,67,232,344,https://dd.reso.org/DD2.0/Property/CoBuyerOfficePhone/,2026-05-04T15:53:15Z
Property,CoBuyerOfficePhoneExt,CoBuyerOfficePhoneExt,Co-Buyer Office Phone Ext,"Listing, AgentOffice, CoBuyerOffice",String,10,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Extensión de Despacho de Co-Comprador,Poste téléphonique du bureau du courtier ou agent associé de l’acheteur,7/21/2015,6/17/2021,,,6,20,344,https://dd.reso.org/DD2.0/Property/CoBuyerOfficePhoneExt/,2026-05-04T15:53:15Z
Property,CoBuyerOfficeURL,CoBuyerOfficeURL,Co-Buyer Office URL,"Listing, AgentOffice, CoBuyerOffice",String,8000,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,URL de Despacho de Co-Comprador,URL du site Web du bureau du courtier ou agent associé de l’acheteur,11/9/2011,6/17/2021,,,58,200,344,https://dd.reso.org/DD2.0/Property/CoBuyerOfficeURL/,2026-05-04T15:53:15Z
Property,CoListAgent,CoListAgent,Co-List Agent,"Listing, AgentOffice, CoListAgent",Resource,,,,Active,,,,,OM,,,1/11/2022,2/10/2022,1.7.0,Member,,,,https://dd.reso.org/DD2.0/Property/CoListAgent/,2026-05-04T15:53:15Z
Property,CoListAgentAOR,CoListAgentAOR,Co-List Agent AOR,"Listing, AgentOffice, CoListAgent","String List, Single",50,,CoListMemberAOR,Active,,AOR,Open,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Agente Co-Enlistado de AOR,Chambre/association immobilière du courtier ou agent co-inscripteur,8/9/2017,6/17/2021,,,24,84,344,https://dd.reso.org/DD2.0/Property/CoListAgentAOR/,2026-05-04T15:53:15Z
Property,CoListAgentDesignation,CoListAgentDesignation,Co-List Agent Designation,"Listing, AgentOffice, CoListAgent","String List, Multi",50,,CoListMemberDesignation,Active,,CoListAgentDesignation,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Denominación de Agente Co-Enlistado,Titre du courtier ou agent co-inscripteur,8/9/2017,3/27/2026,,,29,101,344,https://dd.reso.org/DD2.0/Property/CoListAgentDesignation/,2026-05-04T15:53:15Z
Property,CoListAgentDirectPhone,CoListAgentDirectPhone,Co-List Agent Direct Phone,"Listing, AgentOffice, CoListAgent",String,16,,CoListMemberDirectPhone,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Teléfono Directo de Agente Co-Enlistado,Numéro de téléphone direct du courtier ou agent co-inscripteur,8/9/2017,6/17/2021,,,57,195,344,https://dd.reso.org/DD2.0/Property/CoListAgentDirectPhone/,2026-05-04T15:53:15Z
Property,CoListAgentEmail,CoListAgentEmail,Co-List Agent Email,"Listing, AgentOffice, CoListAgent",String,80,,CoListMemberEmail,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Email de Agente Co-Enlistado,Courriel du courtier ou agent co-inscripteur,8/9/2017,6/17/2021,,,81,279,344,https://dd.reso.org/DD2.0/Property/CoListAgentEmail/,2026-05-04T15:53:15Z
Property,CoListAgentFax,CoListAgentFax,Co-List Agent Fax,"Listing, AgentOffice, CoListAgent",String,16,,CoListMemberFax,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Fax de Agente Co-Enlistado,Numéro de télécopieur du courtier ou agent co-inscripteur,8/9/2017,6/17/2021,,,46,157,344,https://dd.reso.org/DD2.0/Property/CoListAgentFax/,2026-05-04T15:53:15Z
Property,CoListAgentFirstName,CoListAgentFirstName,Co-List Agent First Name,"Listing, AgentOffice, CoListAgent",String,50,,CoListMemberFirstName,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Nombre de Agente Co-Enlistado,Prénom du courtier ou agent co-inscripteur,12/26/2018,6/17/2021,,,79,273,344,https://dd.reso.org/DD2.0/Property/CoListAgentFirstName/,2026-05-04T15:53:15Z
Property,CoListAgentFullName,CoListAgentFullName,Co-List Agent Full Name,"Listing, AgentOffice, CoListAgent",String,150,,CoListMemberFullName,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Nombre Completo de Agente Co-Enlistado,Nom complet du courtier ou agent co-inscripteur,12/26/2018,6/17/2021,,,80,275,344,https://dd.reso.org/DD2.0/Property/CoListAgentFullName/,2026-05-04T15:53:16Z
Property,CoListAgentHomePhone,CoListAgentHomePhone,Co-List Agent Home Phone,"Listing, AgentOffice, CoListAgent",String,16,,CoListMemberHomePhone,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Teléfono de Casa de Agente Co-Enlistado,Numéro de téléphone du domicile du courtier ou agent co-inscripteur,8/9/2017,6/17/2021,,,36,125,344,https://dd.reso.org/DD2.0/Property/CoListAgentHomePhone/,2026-05-04T15:53:16Z
Property,CoListAgentKey,CoListAgentKey,Co-List Agent Key,"Listing, AgentOffice, CoListAgent",String,255,,CoListMemberKey,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Clave de Agente Co-Enlistado,Clé du courtier ou agent co-inscripteur,8/9/2017,6/17/2021,,,75,257,344,https://dd.reso.org/DD2.0/Property/CoListAgentKey/,2026-05-04T15:53:16Z
Property,CoListAgentLastName,CoListAgentLastName,Co-List Agent Last Name,"Listing, AgentOffice, CoListAgent",String,50,,CoListMemberLastName,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Apellido de Agente Co-Enlistado,Nom de famille du courtier ou agent co-inscripteur,12/26/2018,6/17/2021,,,79,273,344,https://dd.reso.org/DD2.0/Property/CoListAgentLastName/,2026-05-04T15:53:16Z
Property,CoListAgentMiddleName,CoListAgentMiddleName,Co-List Agent Middle Name,"Listing, AgentOffice, CoListAgent",String,50,,CoListMemberMiddleName,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Segundo Nombre de Agente Co-Enlistado,Deuxième prénom du courtier ou agent co-inscripteur,8/9/2017,6/17/2021,,,62,212,344,https://dd.reso.org/DD2.0/Property/CoListAgentMiddleName/,2026-05-04T15:53:16Z
Property,CoListAgentMlsId,CoListAgentMlsId,Co-List Agent MLS ID,"Listing, AgentOffice, CoListAgent",String,25,,CoListMemberMlsld,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",ID de MLS de Agente Co-Enlistado,ID MLS du courtier ou agent co-inscripteur,12/26/2018,6/17/2021,,,86,296,344,https://dd.reso.org/DD2.0/Property/CoListAgentMlsId/,2026-05-04T15:53:16Z
Property,CoListAgentMobilePhone,CoListAgentMobilePhone,Co-List Agent Mobile Phone,"Listing, AgentOffice, CoListAgent",String,16,,CoListMemberMobilePhone,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Teléfono Móvil de Agente Co-Enlistado,Numéro de cellulaire du courtier ou agent co-inscripteur,8/9/2017,6/17/2021,,,58,198,344,https://dd.reso.org/DD2.0/Property/CoListAgentMobilePhone/,2026-05-04T15:53:16Z
Property,CoListAgentNamePrefix,CoListAgentNamePrefix,Co-List Agent Name Prefix,"Listing, AgentOffice, CoListAgent",String,10,,CoListMemberNamePrefix,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Prefijo de Agente Co-Enlistado,Titre de civilité du courtier ou agent co-inscripteur,8/9/2017,6/17/2021,,,0,1,344,https://dd.reso.org/DD2.0/Property/CoListAgentNamePrefix/,2026-05-04T15:53:16Z
Property,CoListAgentNameSuffix,CoListAgentNameSuffix,Co-List Agent Name Suffix,"Listing, AgentOffice, CoListAgent",String,10,,CoListMemberNameSuffix,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Sufijo de Agente Co-Enlistado,Suffixe du courtier ou agent co-inscripteur,8/9/2017,6/17/2021,,,1,3,344,https://dd.reso.org/DD2.0/Property/CoListAgentNameSuffix/,2026-05-04T15:53:16Z
